Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,NJ,New Jersey,Sussex,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,76.5,,,71.9,80.7,145543,34037,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Cumberland,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,7.2,,,6.3,8.3,153627,34011,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-75.1216277 39.3284336),2485
2021,NJ,New Jersey,Morris,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.8,,,20.7,29.6,510981,34027,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-74.5472917 40.8588961),2492
2021,NJ,New Jersey,Atlantic,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.2,,,14.1,18.4,274966,34001,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-74.6337591 39.4693555),2446
2020,NJ,New Jersey,Cape May,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,73.6,,,68.8,77.8,95661,34009,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-74.8463541 39.0858411),2449
2021,NJ,New Jersey,Hudson,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,26.4,,,22.6,30.2,702463,34017,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-74.0786014 40.7313751),488
2021,NJ,New Jersey,Atlantic,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.8,,,29.1,36.9,274966,34001,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-74.6337591 39.4693555),2446
2021,NJ,New Jersey,Hunterdon,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,77.1,,,72.4,81.1,129924,34019,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-74.9119695 40.5652832),2488
2021,NJ,New Jersey,Salem,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.4,,,9.1,11.8,65046,34033,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-75.3573559 39.5738282),2494
2020,NJ,New Jersey,Hunterdon,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,72.1,,,68.9,75.2,129924,34019,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-74.9119695 40.5652832),2488
2020,NJ,New Jersey,Gloucester,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,34.3,,,32.7,35.7,304477,34015,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-75.1456793 39.7228745),2487
2020,NJ,New Jersey,Gloucester,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,85.2,,,83.2,87.2,304477,34015,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-75.1456793 39.7228745),2487
2020,NJ,New Jersey,Passaic,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,29.2,,,24.7,34.2,518117,34031,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-74.2994078 41.0366554),2493
2021,NJ,New Jersey,Monmouth,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,4.6,,,4.0,5.3,645354,34025,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Somerset,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.3,,,20.6,30.3,345647,34035,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-74.6199378 40.5655273),490
2021,NJ,New Jersey,Cape May,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,32.2,,,28.1,36.6,95661,34009,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-74.8463541 39.0858411),2449
2021,NJ,New Jersey,Warren,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.2,,,11.8,16.8,110731,34041,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-75.0094978 40.8534914),2533
2020,NJ,New Jersey,Burlington,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,85,,,83.3,86.8,464269,34005,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-74.6630063 39.8757858),2447
2021,NJ,New Jersey,Sussex,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,3.6,,,3.0,4.2,145543,34037,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Morris,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,77.7,,,74.5,80.7,510981,34027,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-74.5472917 40.8588961),2492
2021,NJ,New Jersey,Cumberland,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,19,,,15.7,22.6,153627,34011,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-75.1216277 39.3284336),2485
2021,NJ,New Jersey,Monmouth,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,3.6,,,3.1,4.3,645354,34025,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Essex,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,19.4,,,17.2,21.8,854917,34013,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-74.2462919 40.7874003),2486
2021,NJ,New Jersey,Mercer,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,23.4,,,19.3,27.8,385898,34021,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-74.703724 40.2825026),2489
2021,NJ,New Jersey,Warren,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,79.3,,,76.1,82.4,110731,34041,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-75.0094978 40.8534914),2533
2021,NJ,New Jersey,Camden,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.8,,,14.2,19.6,523771,34007,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-74.9612493 39.8024071),2448
2021,NJ,New Jersey,Monmouth,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,9.9,,,8.2,11.9,645354,34025,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-74.1524456 40.2870481),2491
2020,NJ,New Jersey,Sussex,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,72.2,,,67.8,76.3,145543,34037,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-74.6919141 41.1374609),2586
2020,NJ,New Jersey,Bergen,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,39.6,,,34.6,44.8,953819,34003,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-74.0747272 40.9596985),487
2021,NJ,New Jersey,Morris,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,19,,,16.6,21.8,510981,34027,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-74.5472917 40.8588961),2492
2021,NJ,New Jersey,Passaic,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.9,,,5.2,6.8,518117,34031,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-74.2994078 41.0366554),2493
2021,NJ,New Jersey,Sussex,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,25,,,20.8,29.3,145543,34037,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-74.6919141 41.1374609),2586
2020,NJ,New Jersey,Gloucester,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,67.2,,,63.8,70.2,304477,34015,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-75.1456793 39.7228745),2487
2021,NJ,New Jersey,Cape May,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,74.6,,,69.8,79.0,95661,34009,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-74.8463541 39.0858411),2449
2021,NJ,New Jersey,Middlesex,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,2.7,,,2.3,3.1,860807,34023,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-74.4074303 40.4396214),2490
2020,NJ,New Jersey,Cape May,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,8.8,,,5.3,12.9,95661,34009,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-74.8463541 39.0858411),2449
2021,NJ,New Jersey,Sussex,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,9.1,,,8.0,10.4,145543,34037,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Mercer,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,28.7,,,25.5,32.0,385898,34021,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-74.703724 40.2825026),2489
2021,NJ,New Jersey,Passaic,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,13.1,,,10.7,15.7,518117,34031,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-74.2994078 41.0366554),2493
2021,NJ,New Jersey,Ocean,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,56.7,,,51.9,61.4,648998,34029,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-74.2588636 39.865669),489
2021,NJ,New Jersey,Bergen,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,8.7,,,7.5,10.0,953819,34003,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-74.0747272 40.9596985),487
2020,NJ,New Jersey,Monmouth,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,69.1,,,65.8,72.4,645354,34025,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Warren,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,10.1,,,8.4,11.9,110731,34041,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-75.0094978 40.8534914),2533
2020,NJ,New Jersey,Atlantic,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71.1,,,68.6,73.4,274966,34001,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-74.6337591 39.4693555),2446
2021,NJ,New Jersey,Passaic,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,16.2,,,13.9,18.9,518117,34031,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-74.2994078 41.0366554),2493
2021,NJ,New Jersey,Ocean,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.2,,,26.7,33.8,648998,34029,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-74.2588636 39.865669),489
2020,NJ,New Jersey,Somerset,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.9,,,71.9,77.9,345647,34035,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-74.6199378 40.5655273),490
2020,NJ,New Jersey,Burlington,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,72.6,,,70.2,74.9,464269,34005,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-74.6630063 39.8757858),2447
2021,NJ,New Jersey,Somerset,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.3,,,6.5,10.3,345647,34035,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-74.6199378 40.5655273),490
2021,NJ,New Jersey,Sussex,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,11.4,,,9.3,13.5,145543,34037,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Passaic,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,11.8,,,10.3,13.5,518117,34031,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-74.2994078 41.0366554),2493
2020,NJ,New Jersey,Ocean,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,65.5,,,62.1,69.0,648998,34029,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-74.2588636 39.865669),489
2021,NJ,New Jersey,Union,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.5,,,11.9,15.4,572114,34039,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-74.3086957 40.6598707),2532
2021,NJ,New Jersey,Cape May,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.5,,,2.2,2.9,95661,34009,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-74.8463541 39.0858411),2449
2021,NJ,New Jersey,Union,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,12.8,,,11.1,14.7,572114,34039,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-74.3086957 40.6598707),2532
2021,NJ,New Jersey,Hudson,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.3,,,13.9,19.0,702463,34017,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-74.0786014 40.7313751),488
2021,NJ,New Jersey,Hunterdon,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.1,,,1.8,2.4,129924,34019,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-74.9119695 40.5652832),2488
2021,NJ,New Jersey,Somerset,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,3.5,,,3.0,4.0,345647,34035,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-74.6199378 40.5655273),490
2021,NJ,New Jersey,Union,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,89.1,,,87.2,91.0,572114,34039,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-74.3086957 40.6598707),2532
2020,NJ,New Jersey,Mercer,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,34.3,,,33.1,35.4,385898,34021,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-74.703724 40.2825026),2489
2021,NJ,New Jersey,Gloucester,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,28.9,,,25.5,32.5,304477,34015,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-75.1456793 39.7228745),2487
2020,NJ,New Jersey,Cape May,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,49.6,,,40.9,57.6,95661,34009,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-74.8463541 39.0858411),2449
2020,NJ,New Jersey,Sussex,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,84.5,,,82.1,86.7,145543,34037,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Camden,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16,,,13.8,18.1,523771,34007,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-74.9612493 39.8024071),2448
2021,NJ,New Jersey,Burlington,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.4,,,27.5,37.8,464269,34005,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-74.6630063 39.8757858),2447
2021,NJ,New Jersey,Union,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,5,,,4.4,5.7,572114,34039,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-74.3086957 40.6598707),2532
2021,NJ,New Jersey,Bergen,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,21,,,18.5,23.7,953819,34003,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-74.0747272 40.9596985),487
2021,NJ,New Jersey,Camden,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,15.3,,,12.1,18.6,523771,34007,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-74.9612493 39.8024071),2448
2021,NJ,New Jersey,Monmouth,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,,,7.0,8.6,645354,34025,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Cumberland,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,15.5,,,13.2,17.8,153627,34011,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-75.1216277 39.3284336),2485
2021,NJ,New Jersey,Essex,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10,,,8.9,11.3,854917,34013,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-74.2462919 40.7874003),2486
2020,NJ,New Jersey,Essex,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71.1,,,69.0,73.0,854917,34013,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-74.2462919 40.7874003),2486
2020,NJ,New Jersey,Salem,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,32.1,,,25.8,38.6,65046,34033,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-75.3573559 39.5738282),2494
2021,NJ,New Jersey,Mercer,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.1,,,8.6,11.7,385898,34021,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-74.703724 40.2825026),2489
2021,NJ,New Jersey,Camden,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,12.5,,,10.6,14.6,523771,34007,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-74.9612493 39.8024071),2448
2021,NJ,New Jersey,Hudson,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,3.5,,,3.0,4.1,702463,34017,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-74.0786014 40.7313751),488
2021,NJ,New Jersey,Mercer,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.8,,,12.6,17.4,385898,34021,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-74.703724 40.2825026),2489
2021,NJ,New Jersey,Monmouth,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,8.6,,,7.4,10.1,645354,34025,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Middlesex,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,27.9,,,25.1,31.0,860807,34023,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-74.4074303 40.4396214),2490
2020,NJ,New Jersey,Ocean,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,33.8,,,27.7,39.7,648998,34029,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-74.2588636 39.865669),489
2020,NJ,New Jersey,Atlantic,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,37.9,,,31.5,43.7,274966,34001,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-74.6337591 39.4693555),2446
2020,NJ,New Jersey,Gloucester,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,67.7,,,64.5,70.5,304477,34015,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-75.1456793 39.7228745),2487
2021,NJ,New Jersey,Camden,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.8,,,9.4,14.4,523771,34007,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-74.9612493 39.8024071),2448
2021,NJ,New Jersey,Monmouth,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,38.5,,,35.0,42.1,645354,34025,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-74.1524456 40.2870481),2491
